User_ID,Income,Transaction_ID,Reason,Amount_Spent,Date,Category,Total_Spent,Available_Amount,Can_Spent,Validate
20,29693,40,Clothing,535,2024-06-15 02:01:15.645422,Good,15833,13860,693,True
20,29693,41,Dining Out,349,2024-06-15 02:01:15.645422,Good,16182,13511,675,True
20,29693,42,Dining Out,520,2024-06-18 02:01:15.645422,Good,16702,12991,649,True
20,29693,43,Mall,973,2024-06-19 02:01:15.645422,Bad,17675,12018,600,True
20,29693,44,Clothing,21,2024-06-21 02:01:15.645422,Good,17696,11997,599,True
20,29693,45,Groceries,696,2024-06-22 02:01:15.645422,Good,18392,11301,3390,True
20,29693,46,Clothing,293,2024-06-23 02:01:15.645422,Good,18685,11008,550,True
20,29693,47,Utilities,1157,2024-06-23 02:01:15.645422,Good,19842,9851,1970,True
20,29693,48,Dining Out,388,2024-06-23 02:01:15.645422,Good,20230,9463,473,True
20,29693,49,Entertainment,288,2024-06-23 02:01:15.645422,Good,20518,9175,917,True
20,29693,50,Utilities,1327,2024-06-24 02:01:15.645422,Good,21845,7848,1569,True
20,29693,51,Entertainment,851,2024-06-24 02:01:15.645422,Bad,22696,6997,699,True
20,29693,52,Dining Out,532,2024-06-24 02:01:15.645422,Bad,23228,6465,323,True
20,29693,53,Dining Out,699,2024-06-25 02:01:15.645422,Bad,23927,5766,288,True
20,29693,54,Groceries,1826,2024-06-29 02:01:15.645422,Bad,25753,3940,1182,True
20,29693,55,Groceries,7461,2024-07-01 02:01:15.645422,Bad,7461,22232,6669,True
20,29693,56,Entertainment,2382,2024-07-02 02:01:15.645422,Bad,9843,19850,1985,True
20,29693,57,Travel,320,2024-07-03 02:01:15.645422,Good,10163,19530,781,True
20,29693,58,Utilities,371,2024-07-05 02:01:15.645422,Good,10534,19159,3831,True
20,29693,59,Health,808,2024-07-09 02:01:15.645422,Good,11342,18351,3670,True
20,29693,60,Entertainment,1910,2024-07-10 02:01:15.645422,Bad,13252,16441,1644,True
20,29693,61,Utilities,3475,2024-07-10 02:01:15.645422,Bad,16727,12966,2593,True
20,29693,62,Dining Out,13,2024-07-10 02:01:15.645422,Good,16740,12953,647,True
20,29693,63,Health,28,2024-07-11 02:01:15.645422,Good,16768,12925,2585,True
20,29693,64,Health,21,2024-07-11 02:01:15.645422,Good,16789,12904,2580,True
20,29693,65,Dining Out,860,2024-07-11 02:01:15.645422,Bad,17649,12044,602,True
20,29693,66,Health,357,2024-07-18 02:01:15.645422,Good,18006,11687,2337,True
20,29693,67,Travel,88,2024-07-19 02:01:15.645422,Good,18094,11599,463,True
20,29693,68,Education,274,2024-07-22 02:01:15.645422,Good,18368,11325,1698,True
20,29693,69,Groceries,3441,2024-07-22 02:01:15.645422,Bad,21809,7884,2365,True
20,29693,70,Clothing,42,2024-07-23 02:01:15.645422,Good,21851,7842,392,True
20,29693,71,Groceries,1628,2024-07-24 02:01:15.645422,Good,23479,6214,1864,True
20,29693,72,Dining Out,592,2024-07-25 02:01:15.645422,Bad,24071,5622,281,True
20,29693,73,Health,1205,2024-07-26 02:01:15.645422,Bad,25276,4417,883,True
20,29693,74,Clothing,125,2024-07-26 02:01:15.645422,Good,25401,4292,214,True
20,29693,75,Mall,636,2024-07-27 02:01:15.645422,Bad,26037,3656,182,True
20,29693,76,Health,923,2024-07-27 02:01:15.645422,Bad,26960,2733,546,True
20,29693,77,Entertainment,95,2024-07-27 02:01:15.645422,Good,27055,2638,263,True
20,29693,78,Entertainment,612,2024-07-28 02:01:15.645422,Bad,27667,2026,202,True
20,29693,79,Dining Out,352,2024-07-29 02:01:15.645422,Bad,28019,1674,83,True
20,29693,80,Mall,194,2024-07-29 02:01:15.645422,Bad,28213,1480,74,True
20,29693,81,Dining Out,71,2024-07-30 02:01:15.645422,Bad,28284,1409,70,True
20,29693,82,Clothing,497,2024-08-02 02:01:15.645422,Good,497,29196,1459,True
20,29693,83,Clothing,211,2024-08-02 02:01:15.645422,Good,708,28985,1449,True
20,29693,84,Travel,1627,2024-08-07 02:01:15.645422,Bad,2335,27358,1094,True
20,29693,85,Dining Out,1602,2024-08-07 02:01:15.645422,Bad,3937,25756,1287,True
20,29693,86,Entertainment,2093,2024-08-12 02:01:15.645422,Good,6030,23663,2366,True
20,29693,87,Groceries,5986,2024-08-13 02:01:15.645422,Bad,12016,17677,5303,True
20,29693,88,Clothing,439,2024-08-15 02:01:15.645422,Good,12455,17238,861,True
20,29693,89,Education,1168,2024-08-16 02:01:15.645422,Good,13623,16070,2410,True
20,29693,90,Utilities,1563,2024-08-18 02:01:15.645422,Good,15186,14507,2901,True
20,29693,91,Groceries,745,2024-08-20 02:01:15.645422,Good,15931,13762,4128,True
20,29693,92,Entertainment,1822,2024-08-20 02:01:15.645422,Bad,17753,11940,1194,True
20,29693,93,Education,279,2024-08-21 02:01:15.645422,Good,18032,11661,1749,True
20,29693,94,Health,1938,2024-08-21 02:01:15.645422,Good,19970,9723,1944,True
20,29693,95,Clothing,636,2024-08-23 02:01:15.645422,Bad,20606,9087,454,True
20,29693,96,Entertainment,493,2024-08-24 02:01:15.645422,Good,21099,8594,859,True
20,29693,97,Entertainment,1186,2024-08-25 02:01:15.645422,Bad,22285,7408,740,True
20,29693,98,Mall,130,2024-08-26 02:01:15.645422,Good,22415,7278,363,True
20,29693,99,Health,1820,2024-08-26 02:01:15.645422,Bad,24235,5458,1091,True
20,29693,100,Travel,211,2024-08-26 02:01:15.645422,Bad,24446,5247,209,True
20,29693,101,Health,1262,2024-08-30 02:01:15.645422,Bad,25708,3985,797,True
20,29693,102,Health,626,2024-08-31 02:01:15.645422,Good,26334,3359,671,True
20,29693,103,Groceries,5445,2024-09-01 02:01:15.645422,Good,5445,24248,7274,True
20,29693,104,Education,3194,2024-09-01 02:01:15.645422,Bad,8639,21054,3158,True
20,29693,105,Dining Out,763,2024-09-01 02:01:15.645422,Good,9402,20291,1014,True
20,29693,106,Groceries,5994,2024-09-02 02:01:15.645422,Bad,15396,14297,4289,True
20,29693,107,Entertainment,783,2024-09-02 02:01:15.645422,Good,16179,13514,1351,True
20,29693,108,Mall,1032,2024-09-04 02:01:15.645422,Bad,17211,12482,624,True
20,29693,109,Health,1193,2024-09-05 02:01:15.645422,Good,18404,11289,2257,True
20,29693,110,Entertainment,644,2024-09-08 02:01:15.645422,Good,19048,10645,1064,True
20,29693,111,Dining Out,351,2024-09-11 02:01:15.645422,Good,19399,10294,514,True
20,29693,112,Utilities,1436,2024-09-13 02:01:15.645422,Good,20835,8858,1771,True
20,29693,113,Entertainment,77,2024-09-14 02:01:15.645422,Good,20912,8781,878,True
20,29693,114,Clothing,158,2024-09-14 02:01:15.645422,Good,21070,8623,431,True
20,29693,115,Dining Out,740,2024-09-19 02:01:15.645422,Bad,21810,7883,394,True
20,29693,116,Mall,753,2024-09-20 02:01:15.645422,Bad,22563,7130,356,True
20,29693,117,Travel,192,2024-09-22 02:01:15.645422,Good,22755,6938,277,True
20,29693,118,Travel,606,2024-09-23 02:01:15.645422,Bad,23361,6332,253,True
20,29693,119,Health,1573,2024-09-25 02:01:15.645422,Bad,24934,4759,951,True
20,29693,120,Utilities,222,2024-09-26 02:01:15.645422,Good,25156,4537,907,True
20,29693,121,Entertainment,702,2024-09-29 02:01:15.645422,Bad,25858,3835,383,True
20,29693,122,Clothing,289,2024-09-30 02:01:15.645422,Bad,26147,3546,177,True
20,29693,123,Mall,76,2024-09-30 02:01:15.645422,Good,26223,3470,173,True
20,29693,124,Utilities,2002,2024-10-01 02:01:15.645422,Good,2002,27691,5538,True
20,29693,125,Utilities,5441,2024-10-02 02:01:15.645422,Bad,7443,22250,4450,True
20,29693,126,Dining Out,166,2024-10-03 02:01:15.645422,Good,7609,22084,1104,True
20,29693,127,Health,3994,2024-10-04 02:01:15.645422,Bad,11603,18090,3618,True
20,29693,128,Clothing,1153,2024-10-05 02:01:15.645422,Bad,12756,16937,846,True
20,29693,129,Mall,1274,2024-10-07 02:01:15.645422,Bad,14030,15663,783,True
20,29693,130,Travel,677,2024-10-08 02:01:15.645422,Bad,14707,14986,599,True
21,25000,1,Dining Out,1270,2024-04-11 02:01:15.645422,Bad,1270,23730,1186,True
21,25000,2,Groceries,4600,2024-04-12 02:01:15.645422,Good,5870,19130,5739,True
21,25000,3,Entertainment,228,2024-04-23 02:01:15.645422,Good,6098,18902,1890,True
21,25000,4,Entertainment,2161,2024-04-25 02:01:15.645422,Bad,8259,16741,1674,True
21,25000,5,Dining Out,219,2024-04-25 02:01:15.646422,Good,8478,16522,826,True
21,25000,6,Utilities,2927,2024-04-27 02:01:15.645422,Bad,11405,13595,2719,True
21,25000,7,Utilities,1649,2024-04-28 02:01:15.645422,Good,13054,11946,2389,True
21,25000,8,Dining Out,478,2024-04-29 02:01:15.645422,Good,13532,11468,573,True
21,25000,9,Mall,55,2024-04-29 02:01:15.645422,Good,13587,11413,570,True
21,25000,10,Dining Out,601,2024-04-30 02:01:15.645422,Bad,14188,10812,540,True
21,25000,11,Mall,805,2024-04-30 02:01:15.646422,Bad,14993,10007,500,True
21,25000,12,Travel,830,2024-05-04 02:01:15.645422,Good,830,24170,966,True
21,25000,13,Utilities,2816,2024-05-05 02:01:15.645422,Good,3646,21354,4270,True
21,25000,14,Health,1234,2024-05-05 02:01:15.646422,Good,4880,20120,4024,True
21,25000,15,Clothing,1354,2024-05-11 02:01:15.645422,Bad,6234,18766,938,True
21,25000,16,Dining Out,258,2024-05-14 02:01:15.645422,Good,6492,18508,925,True
21,25000,17,Utilities,1368,2024-05-16 02:01:15.645422,Good,7860,17140,3428,True
21,25000,18,Dining Out,289,2024-05-18 02:01:15.646422,Good,8149,16851,842,True
21,25000,19,Travel,342,2024-05-22 02:01:15.645422,Good,8491,16509,660,True
21,25000,20,Entertainment,1248,2024-05-23 02:01:15.645422,Good,9739,15261,1526,True
21,25000,21,Dining Out,167,2024-05-23 02:01:15.645422,Good,9906,15094,754,True
21,25000,22,Education,1462,2024-05-25 02:01:15.645422,Good,11368,13632,2044,True
21,25000,23,Entertainment,1849,2024-05-26 02:01:15.645422,Bad,13217,11783,1178,True
21,25000,24,Groceries,3402,2024-05-27 02:01:15.645422,Bad,16619,8381,2514,True
21,25000,25,Entertainment,248,2024-05-27 02:01:15.646422,Good,16867,8133,813,True
21,25000,26,Groceries,2317,2024-05-27 02:01:15.646422,Bad,19184,5816,1744,True
21,25000,27,Education,428,2024-05-30 02:01:15.645422,Good,19612,5388,808,True
21,25000,28,Entertainment,713,2024-06-03 02:01:15.645422,Good,713,24287,2428,True
21,25000,29,Mall,1353,2024-06-07 02:01:15.645422,Bad,2066,22934,1146,True
21,25000,30,Clothing,1332,2024-06-08 02:01:15.645422,Bad,3398,21602,1080,True
21,25000,31,Clothing,1002,2024-06-12 02:01:15.646422,Good,4400,20600,1030,True
21,25000,32,Groceries,6226,2024-06-14 02:01:15.645422,Bad,10626,14374,4312,True
21,25000,33,Utilities,2062,2024-06-15 02:01:15.645422,Good,12688,12312,2462,True
21,25000,34,Groceries,2026,2024-06-16 02:01:15.645422,Good,14714,10286,3085,True
21,25000,35,Dining Out,604,2024-06-19 02:01:15.645422,Bad,15318,9682,484,True
21,25000,36,Groceries,1550,2024-06-21 02:01:15.646422,Good,16868,8132,2439,True
21,25000,37,Travel,423,2024-06-22 02:01:15.645422,Bad,17291,7709,308,True
21,25000,38,Mall,685,2024-06-23 02:01:15.645422,Bad,17976,7024,351,True
21,25000,39,Education,899,2024-06-27 02:01:15.645422,Good,18875,6125,918,True
21,25000,40,Entertainment,70,2024-06-27 02:01:15.645422,Good,18945,6055,605,True
21,25000,41,Dining Out,581,2024-06-27 02:01:15.645422,Bad,19526,5474,273,True
21,25000,42,Dining Out,420,2024-07-03 02:01:15.645422,Good,420,24580,1229,True
21,25000,43,Travel,768,2024-07-06 02:01:15.645422,Good,1188,23812,952,True
21,25000,44,Groceries,6047,2024-07-09 02:01:15.645422,Bad,7235,17765,5329,True
21,25000,45,Entertainment,1298,2024-07-15 02:01:15.645422,Good,8533,16467,1646,True
21,25000,46,Entertainment,1950,2024-07-16 02:01:15.646422,Bad,10483,14517,1451,True
21,25000,47,Clothing,716,2024-07-17 02:01:15.645422,Bad,11199,13801,690,True
21,25000,48,Mall,48,2024-07-19 02:01:15.646422,Good,11247,13753,687,True
21,25000,49,Utilities,1038,2024-07-21 02:01:15.645422,Good,12285,12715,2543,True
21,25000,50,Utilities,658,2024-07-21 02:01:15.645422,Good,12943,12057,2411,True
21,25000,51,Entertainment,904,2024-07-22 02:01:15.645422,Good,13847,11153,1115,True
21,25000,52,Education,83,2024-07-23 02:01:15.645422,Good,13930,11070,1660,True
21,25000,53,Health,966,2024-07-23 02:01:15.645422,Good,14896,10104,2020,True
21,25000,54,Groceries,759,2024-07-25 02:01:15.645422,Good,15655,9345,2803,True
21,25000,55,Education,882,2024-07-25 02:01:15.645422,Good,16537,8463,1269,True
21,25000,56,Health,1733,2024-07-26 02:01:15.645422,Bad,18270,6730,1346,True
21,25000,57,Groceries,2269,2024-07-30 02:01:15.645422,Bad,20539,4461,1338,True
21,25000,58,Utilities,1036,2024-07-31 02:01:15.645422,Bad,21575,3425,685,True
21,25000,59,Clothing,614,2024-07-31 02:01:15.645422,Bad,22189,2811,140,True
21,25000,60,Utilities,124,2024-07-31 02:01:15.645422,Good,22313,2687,537,True
21,25000,61,Entertainment,1206,2024-08-02 02:01:15.645422,Good,1206,23794,2379,True
21,25000,62,Entertainment,265,2024-08-04 02:01:15.645422,Good,1471,23529,2352,True
21,25000,63,Entertainment,2414,2024-08-06 02:01:15.645422,Bad,3885,21115,2111,True
21,25000,64,Groceries,2979,2024-08-08 02:01:15.645422,Good,6864,18136,5440,True
21,25000,65,Entertainment,1565,2024-08-10 02:01:15.645422,Good,8429,16571,1657,True
21,25000,66,Groceries,1450,2024-08-10 02:01:15.645422,Good,9879,15121,4536,True
21,25000,67,Mall,1178,2024-08-11 02:01:15.645422,Bad,11057,13943,697,True
21,25000,68,Mall,1000,2024-08-12 02:01:15.645422,Bad,12057,12943,647,True
21,25000,69,Education,1191,2024-08-15 02:01:15.645422,Good,13248,11752,1762,True
21,25000,70,Utilities,309,2024-08-16 02:01:15.645422,Good,13557,11443,2288,True
21,25000,71,Education,828,2024-08-18 02:01:15.645422,Good,14385,10615,1592,True
21,25000,72,Health,593,2024-08-20 02:01:15.645422,Good,14978,10022,2004,True
21,25000,73,Clothing,820,2024-08-22 02:01:15.645422,Bad,15798,9202,460,True
21,25000,74,Education,908,2024-08-22 02:01:15.645422,Good,16706,8294,1244,True
21,25000,75,Travel,313,2024-08-23 02:01:15.645422,Good,17019,7981,319,True
21,25000,76,Mall,498,2024-08-25 02:01:15.645422,Bad,17517,7483,374,True
21,25000,77,Dining Out,276,2024-08-27 02:01:15.645422,Good,17793,7207,360,True
21,25000,78,Groceries,1804,2024-08-28 02:01:15.645422,Bad,19597,5403,1620,True
21,25000,79,Clothing,97,2024-08-28 02:01:15.645422,Good,19694,5306,265,True
21,25000,80,Dining Out,138,2024-08-29 02:01:15.645422,Good,19832,5168,258,True
21,25000,81,Groceries,1945,2024-08-29 02:01:15.645422,Bad,21777,3223,966,True
21,25000,82,Health,453,2024-08-29 02:01:15.645422,Good,22230,2770,554,True
21,25000,83,Education,540,2024-08-29 02:01:15.645422,Bad,22770,2230,334,True
21,25000,84,Utilities,329,2024-08-31 02:01:15.645422,Good,23099,1901,380,True
21,25000,85,Dining Out,1664,2024-09-03 02:01:15.645422,Bad,1664,23336,1166,True
21,25000,86,Education,1469,2024-09-03 02:01:15.645422,Good,3133,21867,3280,True
21,25000,87,Entertainment,2135,2024-09-05 02:01:15.645422,Bad,5268,19732,1973,True
21,25000,88,Clothing,981,2024-09-07 02:01:15.645422,Bad,6249,18751,937,True
21,25000,89,Utilities,4129,2024-09-09 02:01:15.645422,Bad,10378,14622,2924,True
21,25000,90,Travel,836,2024-09-11 02:01:15.645422,Bad,11214,13786,551,True
21,25000,91,Education,663,2024-09-11 02:01:15.645422,Good,11877,13123,1968,True
21,25000,92,Travel,54,2024-09-11 02:01:15.645422,Good,11931,13069,522,True
21,25000,93,Education,536,2024-09-13 02:01:15.645422,Good,12467,12533,1879,True
21,25000,94,Entertainment,1625,2024-09-14 02:01:15.645422,Bad,14092,10908,1090,True
21,25000,95,Utilities,1447,2024-09-14 02:01:15.645422,Good,15539,9461,1892,True
21,25000,96,Entertainment,1083,2024-09-15 02:01:15.646422,Bad,16622,8378,837,True
21,25000,97,Entertainment,982,2024-09-18 02:01:15.645422,Bad,17604,7396,739,True
21,25000,98,Utilities,1566,2024-09-20 02:01:15.645422,Bad,19170,5830,1166,True
21,25000,99,Clothing,415,2024-09-22 02:01:15.645422,Bad,19585,5415,270,True
21,25000,100,Travel,663,2024-09-22 02:01:15.645422,Bad,20248,4752,190,True
21,25000,101,Mall,659,2024-09-23 02:01:15.645422,Bad,20907,4093,204,True
21,25000,102,Dining Out,394,2024-09-25 02:01:15.645422,Bad,21301,3699,184,True
21,25000,103,Utilities,462,2024-09-26 02:01:15.645422,Good,21763,3237,647,True
21,25000,104,Mall,65,2024-09-27 02:01:15.645422,Good,21828,3172,158,True
21,25000,105,Travel,293,2024-09-28 02:01:15.645422,Bad,22121,2879,115,True
21,25000,106,Clothing,134,2024-09-28 02:01:15.646422,Good,22255,2745,137,True
21,25000,107,Mall,1750,2024-10-01 02:01:15.645422,Bad,1750,23250,1162,True
21,25000,108,Entertainment,1660,2024-10-02 02:01:15.645422,Good,3410,21590,2159,True
21,25000,109,Travel,952,2024-10-02 02:01:15.646422,Bad,4362,20638,825,True
21,25000,110,Education,3328,2024-10-04 02:01:15.645422,Bad,7690,17310,2596,True
21,25000,111,Travel,604,2024-10-06 02:01:15.645422,Good,8294,16706,668,True
22,15161,1,Clothing,524,2024-04-13 02:01:15.646422,Good,524,14637,731,True
22,15161,2,Mall,369,2024-04-14 02:01:15.646422,Good,893,14268,713,True
22,15161,3,Education,1231,2024-04-16 02:01:15.646422,Good,2124,13037,1955,True
22,15161,4,Clothing,1073,2024-04-18 02:01:15.646422,Bad,3197,11964,598,True
22,15161,5,Travel,491,2024-04-19 02:01:15.646422,Bad,3688,11473,458,True
22,15161,6,Clothing,176,2024-04-19 02:01:15.646422,Good,3864,11297,564,True
22,15161,7,Entertainment,513,2024-04-19 02:01:15.646422,Good,4377,10784,1078,True
22,15161,8,Travel,53,2024-04-20 02:01:15.646422,Good,4430,10731,429,True
22,15161,9,Utilities,2128,2024-04-20 02:01:15.646422,Bad,6558,8603,1720,True
22,15161,10,Mall,190,2024-04-20 02:01:15.646422,Good,6748,8413,420,True
22,15161,11,Entertainment,77,2024-04-21 02:01:15.646422,Good,6825,8336,833,True
22,15161,12,Entertainment,189,2024-04-21 02:01:15.646422,Good,7014,8147,814,True
22,15161,13,Health,639,2024-04-22 02:01:15.646422,Good,7653,7508,1501,True
22,15161,14,Mall,198,2024-04-23 02:01:15.646422,Good,7851,7310,365,True
22,15161,15,Mall,713,2024-04-26 02:01:15.646422,Bad,8564,6597,329,True
22,15161,16,Education,1138,2024-04-29 02:01:15.646422,Bad,9702,5459,818,True
22,15161,17,Travel,411,2024-04-29 02:01:15.646422,Bad,10113,5048,201,True
22,15161,18,Clothing,547,2024-05-01 02:01:15.646422,Good,547,14614,730,True
22,15161,19,Health,696,2024-05-03 02:01:15.646422,Good,1243,13918,2783,True
22,15161,20,Education,2403,2024-05-05 02:01:15.646422,Bad,3646,11515,1727,True
22,15161,21,Entertainment,916,2024-05-07 02:01:15.646422,Good,4562,10599,1059,True
22,15161,22,Health,887,2024-05-08 02:01:15.646422,Good,5449,9712,1942,True
22,15161,23,Utilities,606,2024-05-09 02:01:15.646422,Good,6055,9106,1821,True
22,15161,24,Clothing,288,2024-05-11 02:01:15.646422,Good,6343,8818,440,True
22,15161,25,Utilities,2147,2024-05-13 02:01:15.646422,Bad,8490,6671,1334,True
22,15161,26,Education,826,2024-05-14 02:01:15.646422,Good,9316,5845,876,True
22,15161,27,Travel,544,2024-05-16 02:01:15.646422,Bad,9860,5301,212,True
22,15161,28,Entertainment,938,2024-05-16 02:01:15.646422,Bad,10798,4363,436,True
22,15161,29,Entertainment,215,2024-05-17 02:01:15.646422,Good,11013,4148,414,True
22,15161,30,Dining Out,125,2024-05-20 02:01:15.646422,Good,11138,4023,201,True
22,15161,31,Health,522,2024-05-24 02:01:15.646422,Good,11660,3501,700,True
22,15161,32,Travel,224,2024-05-25 02:01:15.646422,Bad,11884,3277,131,True
22,15161,33,Mall,398,2024-05-26 02:01:15.646422,Bad,12282,2879,143,True
22,15161,34,Entertainment,457,2024-05-27 02:01:15.646422,Bad,12739,2422,242,True
22,15161,35,Health,238,2024-05-29 02:01:15.646422,Good,12977,2184,436,True
22,15161,36,Mall,1014,2024-06-01 02:01:15.646422,Bad,1014,14147,707,True
22,15161,37,Health,3029,2024-06-02 02:01:15.646422,Bad,4043,11118,2223,True
22,15161,38,Mall,171,2024-06-03 02:01:15.646422,Good,4214,10947,547,True
22,15161,39,Dining Out,606,2024-06-04 02:01:15.646422,Bad,4820,10341,517,True
22,15161,40,Education,942,2024-06-06 02:01:15.646422,Good,5762,9399,1409,True
22,15161,41,Education,1365,2024-06-08 02:01:15.646422,Bad,7127,8034,1205,True
22,15161,42,Utilities,1551,2024-06-13 02:01:15.646422,Bad,8678,6483,1296,True
22,15161,43,Health,1066,2024-06-17 02:01:15.646422,Good,9744,5417,1083,True
22,15161,44,Travel,271,2024-06-19 02:01:15.646422,Bad,10015,5146,205,True
22,15161,45,Dining Out,359,2024-06-19 02:01:15.646422,Bad,10374,4787,239,True
22,15161,46,Entertainment,264,2024-06-21 02:01:15.646422,Good,10638,4523,452,True
22,15161,47,Education,983,2024-06-21 02:01:15.646422,Bad,11621,3540,531,True
22,15161,48,Travel,443,2024-06-22 02:01:15.646422,Bad,12064,3097,123,True
22,15161,49,Travel,178,2024-06-23 02:01:15.646422,Bad,12242,2919,116,True
22,15161,50,Utilities,665,2024-06-23 02:01:15.646422,Bad,12907,2254,450,True
22,15161,51,Clothing,301,2024-06-24 02:01:15.646422,Bad,13208,1953,97,True
22,15161,52,Mall,43,2024-06-24 02:01:15.646422,Good,13251,1910,95,True
22,15161,53,Mall,541,2024-06-26 02:01:15.646422,Bad,13792,1369,68,True
22,15161,54,Health,2541,2024-07-01 02:01:15.646422,Bad,2541,12620,2524,True
22,15161,55,Dining Out,37,2024-07-01 02:01:15.646422,Good,2578,12583,629,True
22,15161,56,Mall,1029,2024-07-02 02:01:15.646422,Bad,3607,11554,577,True
22,15161,57,Travel,756,2024-07-03 02:01:15.646422,Bad,4363,10798,431,True
22,15161,58,Entertainment,708,2024-07-06 02:01:15.646422,Good,5071,10090,1009,True
22,15161,59,Education,360,2024-07-08 02:01:15.646422,Good,5431,9730,1459,True
22,15161,60,Mall,958,2024-07-09 02:01:15.646422,Bad,6389,8772,438,True
22,15161,61,Health,994,2024-07-11 02:01:15.646422,Good,7383,7778,1555,True
22,15161,62,Travel,506,2024-07-11 02:01:15.646422,Bad,7889,7272,290,True
22,15161,63,Utilities,1890,2024-07-16 02:01:15.646422,Bad,9779,5382,1076,True
22,15161,64,Clothing,739,2024-07-17 02:01:15.646422,Bad,10518,4643,232,True
22,15161,65,Mall,11,2024-07-19 02:01:15.646422,Good,10529,4632,231,True
22,15161,66,Health,499,2024-07-20 02:01:15.646422,Good,11028,4133,826,True
22,15161,67,Dining Out,523,2024-07-23 02:01:15.646422,Bad,11551,3610,180,True
22,15161,68,Groceries,813,2024-07-23 02:01:15.646422,Good,12364,2797,839,True
22,15161,69,Dining Out,25,2024-07-23 02:01:15.646422,Good,12389,2772,138,True
22,15161,70,Mall,515,2024-07-26 02:01:15.646422,Bad,12904,2257,112,True
22,15161,71,Groceries,438,2024-07-29 02:01:15.646422,Good,13342,1819,545,True
22,15161,72,Dining Out,750,2024-08-01 02:01:15.646422,Bad,750,14411,720,True
22,15161,73,Education,1331,2024-08-01 02:01:15.646422,Good,2081,13080,1962,True
22,15161,74,Groceries,3093,2024-08-04 02:01:15.646422,Bad,5174,9987,2996,True
22,15161,75,Health,891,2024-08-10 02:01:15.646422,Good,6065,9096,1819,True
22,15161,76,Utilities,567,2024-08-10 02:01:15.646422,Good,6632,8529,1705,True
22,15161,77,Dining Out,279,2024-08-12 02:01:15.646422,Good,6911,8250,412,True
22,15161,78,Health,1196,2024-08-12 02:01:15.646422,Good,8107,7054,1410,True
22,15161,79,Clothing,151,2024-08-15 02:01:15.646422,Good,8258,6903,345,True
22,15161,80,Clothing,685,2024-08-15 02:01:15.646422,Bad,8943,6218,310,True
22,15161,81,Clothing,165,2024-08-16 02:01:15.646422,Good,9108,6053,302,True
22,15161,82,Education,1042,2024-08-18 02:01:15.646422,Bad,10150,5011,751,True
22,15161,83,Education,889,2024-08-20 02:01:15.646422,Bad,11039,4122,618,True
22,15161,84,Education,952,2024-08-23 02:01:15.646422,Bad,11991,3170,475,True
22,15161,85,Mall,495,2024-08-23 02:01:15.646422,Bad,12486,2675,133,True
22,15161,86,Travel,557,2024-08-26 02:01:15.646422,Bad,13043,2118,84,True
22,15161,87,Groceries,774,2024-08-27 02:01:15.646422,Bad,13817,1344,403,True
22,15161,88,Education,121,2024-08-28 02:01:15.646422,Good,13938,1223,183,True
22,15161,89,Travel,349,2024-08-30 02:01:15.646422,Bad,14287,874,34,True
22,15161,90,Clothing,447,2024-09-01 02:01:15.646422,Good,447,14714,735,True
22,15161,91,Travel,809,2024-09-01 02:01:15.646422,Bad,1256,13905,556,True
22,15161,92,Dining Out,287,2024-09-02 02:01:15.646422,Good,1543,13618,680,True
22,15161,93,Travel,629,2024-09-02 02:01:15.646422,Bad,2172,12989,519,True
22,15161,94,Clothing,503,2024-09-05 02:01:15.646422,Good,2675,12486,624,True
22,15161,95,Education,1981,2024-09-06 02:01:15.646422,Bad,4656,10505,1575,True
22,15161,96,Groceries,35,2024-09-07 02:01:15.646422,Good,4691,10470,3141,True
22,15161,97,Dining Out,613,2024-09-09 02:01:15.646422,Bad,5304,9857,492,True
22,15161,98,Utilities,12,2024-09-11 02:01:15.646422,Good,5316,9845,1969,True
22,15161,99,Groceries,628,2024-09-11 02:01:15.646422,Good,5944,9217,2765,True
22,15161,100,Entertainment,555,2024-09-11 02:01:15.646422,Good,6499,8662,866,True
22,15161,101,Dining Out,850,2024-09-12 02:01:15.646422,Bad,7349,7812,390,True
22,15161,102,Entertainment,435,2024-09-14 02:01:15.646422,Good,7784,7377,737,True
22,15161,103,Mall,394,2024-09-17 02:01:15.646422,Bad,8178,6983,349,True
22,15161,104,Clothing,523,2024-09-18 02:01:15.646422,Bad,8701,6460,323,True
22,15161,105,Entertainment,931,2024-09-19 02:01:15.646422,Bad,9632,5529,552,True
22,15161,106,Utilities,1253,2024-09-20 02:01:15.646422,Bad,10885,4276,855,True
22,15161,107,Health,825,2024-09-21 02:01:15.646422,Bad,11710,3451,690,True
22,15161,108,Entertainment,696,2024-09-22 02:01:15.646422,Bad,12406,2755,275,True
22,15161,109,Entertainment,345,2024-09-26 02:01:15.646422,Bad,12751,2410,241,True
22,15161,110,Utilities,794,2024-09-27 02:01:15.646422,Bad,13545,1616,323,True
22,15161,111,Health,303,2024-09-30 02:01:15.646422,Bad,13848,1313,262,True
22,15161,112,Dining Out,22,2024-10-02 02:01:15.646422,Good,22,15139,756,True
22,15161,113,Mall,622,2024-10-03 02:01:15.646422,Good,644,14517,725,True
22,15161,114,Mall,726,2024-10-03 02:01:15.646422,Bad,1370,13791,689,True
22,15161,115,Health,2347,2024-10-05 02:01:15.646422,Bad,3717,11444,2288,True
22,15161,116,Travel,54,2024-10-08 02:01:15.646422,Good,3771,11390,455,True
